SubjectID,SY_SlidingWindo___en2_10_Frontal_L,SY_SlidingWindo___en2_10_Frontal_R,SY_SlidingWindo___en2_10_Central_L,SY_SlidingWindo___en2_10_Central_R,SY_SlidingWindo___en2_10_Parietal_L,SY_SlidingWindo___en2_10_Parietal_R,SY_SlidingWindo___en2_10_Temporal_L,SY_SlidingWindo___en2_10_Temporal_R,SY_SlidingWindo___en2_10_Occipital_L,SY_SlidingWindo___en2_10_Occipital_R,SY_SlidingWindo___en2_10_Midline,SY_SlidingWindo___en2_10_Anterior,SY_SlidingWindo___en2_10_Posterior,ApEn2_02_Frontal_L,ApEn2_02_Frontal_R,ApEn2_02_Central_L,ApEn2_02_Central_R,ApEn2_02_Parietal_L,ApEn2_02_Parietal_R,ApEn2_02_Temporal_L,ApEn2_02_Temporal_R,ApEn2_02_Occipital_L,ApEn2_02_Occipital_R,ApEn2_02_Midline,ApEn2_02_Anterior,ApEn2_02_Posterior,EN_mse_1_10_2_0___SampEn_Frontal_L,EN_mse_1_10_2_0___SampEn_Frontal_R,EN_mse_1_10_2_0___SampEn_Central_L,EN_mse_1_10_2_0___SampEn_Central_R,EN_mse_1_10_2_0___SampEn_Parietal_L,EN_mse_1_10_2_0___SampEn_Parietal_R,EN_mse_1_10_2_0___SampEn_Temporal_L,EN_mse_1_10_2_0___SampEn_Temporal_R,EN_mse_1_10_2_0___SampEn_Occipital_L,EN_mse_1_10_2_0___SampEn_Occipital_R,EN_mse_1_10_2_0___SampEn_Midline,EN_mse_1_10_2_0___SampEn_Anterior,EN_mse_1_10_2_0___SampEn_Posterior
M11,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,1.12481200716576,1.20099908245828,1.02125586161478,0.954824152656579,0.907330523088804,0.927123791061539,1.20366398563129,1.2716206949537,1.11875680469131,1.10059535348492,0.831754137678052,1.18028035498747,0.995037652059791,0.385994722989476,1.19985362195102,1.4117662045789,1.30029590159241,1.40912691780715,1.41063181862066,1.09185837370743,0.991468526573327,1.33859110153208,1.15946098809466,0.37078352127044,0.755776706797619,1.33566645298091
M12,-1.19780160854861,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20164405120242,-1.20397280432594,1.03735806624872,1.06291712410292,0.957556170208669,0.938195206079897,0.918307648346587,0.884598461610485,1.15571494059313,1.07443555300958,0.887100756781973,0.91985529660951,0.877844308161916,1.05517215641373,0.939291104413252,0.355226285650455,0.485122476998103,1.51943489860777,1.21870856706833,0.894430898925099,0.53338942367905,0.927674007789323,1.14142425086471,0,0,0.194049057958189,0.424649312987613,0.66164470964822
M13,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.1939770784452,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20260826354141,-1.20322861606048,1.29700093909117,1.25199445943395,1.25740660370463,1.15430776827508,1.24824278932679,1.1773085480862,1.367899403862,1.25163224649156,1.31562573936535,1.35406306171758,1.09135339349333,1.25024118069216,1.26645418800373,0.290410377899019,0,0,0,0,0,0.473446766599136,0,0,0,0,0.138495602608525,0.060295178765924
M14,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20233069588131,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20361359310368,1.29529744034381,1.3077686695658,1.18664625443485,1.35335531159722,0.971087730291852,1.03048136385424,1.22251868389006,1.29728438313045,0.897553713645387,1.02768315865122,1.07505893700355,1.31905305923532,1.0358919863846,0,0.147324555467456,0,0.1035377770745,0.115114440011458,0.0523148708889576,0,0.151179905649109,0.164337176082761,0.12634535211983,0,0.0899724231403348,0.0826671443855242
M16,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,1.04375909254965,1.07121466042196,0.880821033722027,0.95739135238559,1.01301151621882,1.02268426227697,1.07592416784405,0.991018672113277,1.18897146348843,1.12395677759395,1.06438047350603,1.04880578014054,1.05485130317464,0.401100453543832,1.1571461508938,1.53420940289681,1.4874838066531,1.68408351508251,1.38868872717775,1.65988989513523,1.12440646473628,0.876412013684551,1.15950043264635,1.32313967302964,0.901137509439524,1.3662844016387
M17,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.19779687433241,-1.1983115351652,-1.18911771967412,-1.20397280432594,-1.20397280432594,-1.20170485224582,-1.20176478037177,1.37522190319291,1.27836313097583,1.24230362511236,1.22689767970702,1.18463214862797,1.40405131028996,1.42847462899705,1.38558699774681,1.37713489804416,1.41568463485179,1.11738901463071,1.32525345649679,1.32651888592781,0.391678650813826,0.318561677890603,0.226382038026258,0,0.0784723063334364,0.445925268670205,0.335482462557695,0.138887462197916,0,0.892137213161358,0,0.33048959544904,0.256469190812028
M18,-1.16358592686392,-1.20397280432594,-1.19603479616106,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20018427315287,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.1941166798278,-1.18689515997771,-1.20397280432594,1.21290374889998,1.24667635578428,1.06416462654805,1.1860580223704,0.938290942887348,1.12388874927581,1.24889780652956,1.35350324964585,1.11790645855513,1.17635399884618,0.937620173886542,1.24852683104664,1.08211795745329,0.552814509909496,0.916990214728943,0.463655431177376,1.1963430028387,1.28589264413636,0.375813690252053,0.419516040124446,0.922776499175087,0.280712750272206,0.772185512843643,0.699725236562272,0.657435051907692,0.780695552343907
M19,-1.20397280432594,-1.20273817369642,-1.20397280432594,-1.20005105475757,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.18641271838297,-1.20397280432594,-1.20397280432594,-1.20349794639151,-1.20189391701839,1.39414926379261,1.38532315054747,1.49328730137927,1.471277182105,1.48290939573484,1.45816183536514,1.47414711289295,1.45779082797814,1.33981159371153,1.43836713530836,1.31766597877382,1.39833971610677,1.4460765173764,0.177708915857312,0.320565892196933,0.590209110645636,0.818377153696362,0.400463081330069,0.248231550618921,0.1035377770745,0.458974048323133,0.231077867401201,0,0,0.227144468279657,0.265196125808081
M20,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,0.896045336290102,1.00145102295012,0.919988661584727,0.799094358630817,0.987137151341961,0.971169902441945,1.10172703980404,1.13034222904944,1.14810470099658,1.27524397668128,0.858966096952785,0.980268344997807,1.0301495603023,0,0.359863446165586,0,0.484629247211588,0,0,0,0,0,0,0,0.133282757839106,0
M22,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,0.888756561215179,0.877702389217863,0.942207972468275,0.891001198440313,0.760273729494598,0.838622439564623,0.964812659125372,1.07248432141282,0.719847034496278,1.13758131349,0.701140820502494,0.895330303341226,0.871595471710655,0.56919995426376,0.370483444666121,0.758728118459166,1.03195583856749,0.419268796341046,1.3278237934138,0.628816102542478,0.818600597000806,0.315546388549353,1.19229755095481,0,0.360866947391807,0.887690113745491
M23,-1.20273817369642,-1.20031339119008,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.2023676003365,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20216019552395,-1.20362166595325,1.393595212034,1.39444449311545,1.49914686949119,1.50234697103071,1.36218808537045,1.486227905215,1.49841262364679,1.50298345691188,1.28388033635374,1.41832520797044,1.22496923628916,1.41134339305054,1.41140954751097,0.449372592639758,0.112903731439294,0.331011113120334,0.361219705090338,0,0.0990210257942779,0,0.847233047418792,0.137326536083514,0,0,0.360433544750424,0.0623278757275668
M24,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,1.30737293662932,1.1595382424521,1.15498185341082,1.22856489051985,1.23998802154152,1.31543896892676,1.28414005166873,1.23880540521639,1.27695701029226,1.29181744604295,1.16656137580459,1.22337689908979,1.27614455709718,0,0,0,0,0,0,0,0,0,0,0,0,0
M25,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.19859459423114,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20268203390318,-1.20397280432594,1.19632180203501,1.28615627772304,1.11521499775107,1.17696327560065,1.12269939851506,1.19151247327849,1.33453688212197,1.34372888675474,1.39026232275788,1.41185666555286,0.997892198516649,1.26120728815752,1.22733274030104,0.269227840681405,0.552816106308498,0.562698286097434,0.708790344825126,1.06866346199622,0.999456914933018,0.984650330613217,0.296057871552527,0.470006173236989,1.0731021834124,0.304012892915429,0.394517234391357,0.91339883550376
M27,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,1.09743269841361,1.05560496959437,1.06035794423475,0.883504388852558,1.00433217133572,0.98207490144921,1.21408564098887,1.20736958984368,1.01081857832202,1.0549871287756,0.887003570778125,1.09965325709776,1.02834164025205,0.131952866480763,0.0693147180559945,0.231049060186648,0,0,0.255965638461151,0.452314214995815,0.0915510240556758,0,0,0.313889225333746,0.113051726526203,0.184348876251592
M28,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20022732835059,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20361033890897,1.01305293709501,1.04714109377617,0.913239587357983,1.01955029607008,0.988265112917692,1.05957513927046,1.08067814932535,1.17298246533987,1.079059859971,1.10818598175891,1.06577131407294,1.05499397372596,1.05009227723744,0.405776717076982,0.189268248252164,0.924399934963672,1.08215759075672,0.58866991100019,0.932277811834653,0.581162870781326,0.264725640728136,0.528748622942178,0.828754998431231,0.611340787069332,0.311610154850889,0.713872851852116
M29,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,1.1706324870933,1.29707872126511,1.01400951074287,1.23822795404465,1.01632104307506,1.21729600336844,1.31152384581269,1.27032863807835,1.07944055208727,1.2079432541402,1.08284863762229,1.25794244940913,1.13027505042261,0.161652792324709,0,1.16755449810072,0,0.555251630381589,0,0,0,0.164470363785289,0,0.218295175845167,0.0602235892974408,0.199101188034133
M31,-1.20244483453751,-1.2028233284147,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20301270619598,-1.20397280432594,1.08467198773657,1.23646404333805,1.102605979453,1.11573786763717,1.10119984286907,1.04832740861646,1.16465367662555,1.18323433984689,1.05459869065931,1.04116067869925,1.01833280170441,1.16621060877038,1.07742810916489,0.725417593184491,0.614386480065867,1.86045796760139,1.36887604555761,1.46037002654196,1.2913079979478,0.899706090858,0.858983544826147,1.35785979322352,1.3818575821892,0.978262454867621,0.560143258423866,1.40572111496562
M32,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.19283287585565,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20103149214966,-1.20397280432594,-1.20397280432594,-1.20112376470698,1.11024433630208,1.02536270844307,1.04040120501266,0.965077386254346,0.991674653867088,0.938597870769168,1.27014993265281,1.17345045002002,1.02831290109632,1.06249238530585,0.898074796365299,1.091426145887,1.01759065243391,0.317805383034795,0,0,0,0.127982819230575,0.148531538691417,0,0,0.313889225333746,0.712972809332025,0.156944612666873,0.138050369432667,0.186860445442862
M34,-1.20397280432594,-1.20397280432594,-1.19621946838679,-1.20005105475757,-1.18604279165532,-1.20397280432594,-1.20397280432594,-1.19551003859266,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20221638124922,-1.19924994411921,0.691466515856563,0.755971276949937,0.768341306965814,0.783244646263313,0.677994320807955,0.689909350751228,0.853509788007086,0.876417664548351,0.857042715840979,0.908840742485652,0.633808749283136,0.745139123111391,0.765793527640592,1.61893515506224,1.55456604618228,1.59973985333452,1.65611857308656,1.63064603613523,1.75875977253349,1.68317703172318,1.29161046038205,1.59315722912077,1.62569642758076,1.57568471487024,1.58894221446113,1.62320004612331
M35,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.2023676003365,-1.20397280432594,-1.20183366819774,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20323081475719,0.983628545923471,0.984304361632809,0.962976040132942,0.942920259704104,0.892572044026277,0.89920858109987,1.14355089422383,1.06316672488787,0.959479574325245,0.93389898683269,0.857905949709052,1.00178337575878,0.937475865936316,0.251736269404026,0.329636224207071,0.262522974800271,0.164721414086977,1.40981994932013,1.24131023639492,0.873049057140179,0.0950135758856946,1.00110984041563,0.796672440164181,0.777251932347763,0.36223114264503,1.00351561027551
M36,-1.20273435709382,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20352029476036,-1.20397280432594,1.33616862575648,1.3001422221679,1.2166331774676,1.18083161763742,1.33391355360316,1.3162122883104,1.37933814834107,1.34199673326509,1.38765182623031,1.36852247031279,1.04226829699551,1.30833552552046,1.31592692879535,0,0.0549306144334055,0,0.240864313158014,0.0784723063334364,0,0.0630133800509041,0,0.3106133312235,0,0,0.0211271593974636,0.0689784857905815
M37,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,0.938913780913779,0.962843027354803,0.937767902575899,1.00894611865013,1.2040578661252,1.1543259711042,1.21923084071898,1.12699160018871,1.27101964289132,1.27264144989434,1.05909207416017,0.986780193101682,1.1916811443948,0,0,0,0,0.227080324808479,0,0,0.125668842897987,0,0,0.223544171738751,0.0265837936899588,0.0504622944018842
M38,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20191508661007,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20358698225421,1.12448307344876,1.22328185874498,1.00707643295469,1.16547171694348,1.07868458348976,1.0420596242462,1.27188187525032,1.31611430926062,1.16872560719648,1.19790439447293,0.934904478489044,1.201019435998,1.10743694048515,0,0,0.260804167221188,0,1.23006572379715,0,0.642345792008433,0.276073106480618,0.288522913347611,0,0.185596274373459,0.0625071184484417,0.470332060437243
M39,-1.20397280432594,-1.20164680354419,-1.1887285164361,-1.18012266371916,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.1863136677592,-1.20311132255492,-1.20173685364405,0.877310875733936,0.800471942756277,0.750059328001367,0.732766643793203,0.750391184991914,0.829373593210803,0.943822319284402,0.956653313449943,0.905126918582305,0.945332163193549,0.744631207262853,0.862169150260416,0.84220182019687,0.303716510782638,0.811967773546344,1.56591504354794,1.56868346248646,1.20983540964363,0.922837800694584,0.274006313448145,0.35432314038078,0,0,0.730348145414448,0.448761532124892,0.730753911888794
M40,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,0.942645606766593,0.977802176915939,0.95443633404838,0.801004089050287,1.14255917757734,1.11946590852656,1.04541608378257,1.0917068541855,1.22817067501191,1.25631694748605,0.981310495281887,0.974071656489719,1.13100878711625,0.386094994506274,0.582950611747066,1.27689581724269,1.28720722405042,1.66349463227136,1.39603980290302,0.578998691018477,0.309631755304467,1.71799664562256,1.40966471119264,0.953296478757887,0.385639065874114,1.42175900216266
M41,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,1.14115844625638,1.07127969533356,1.14274839211754,0.92822654485559,1.18204678889325,1.00928881855403,1.28847431340016,1.07730702962193,1.12582074093015,1.01626011412004,0.996255044780361,1.12157017366755,1.08382804904408,0.258249200516117,0,0.382525354682279,0.555393544225022,0.0819528422900574,0.192177451512865,0.647121283457879,0.181567818283176,0,0,0,0.229805679771029,0.118188698153114
M42,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.19746135597863,-1.20397280432594,-1.20397280432594,-1.20314595374215,1.22999412701175,1.11785636634571,1.25379516862262,0.973322326756914,1.02620032424852,0.98682598763862,1.2810158575517,1.18136025593447,0.989082294485491,1.03375763181222,0.966319876455272,1.1864433958453,1.03156979781475,0,0.0693147180559945,0.663205322547119,1.19030181245929,0.557551722696909,0.836008557545757,0.0915510240556758,0,0,0,0.225904097823201,0.0256721177985165,0.469684596487344
M43,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,1.14528012630698,1.1733246692086,1.10796847665947,1.12209772177564,1.08561051879682,1.12087926853156,1.29835857977997,1.22623775053878,1.18950187150689,1.10635808434043,1.00696611919053,1.17898035849331,1.12749886060219,0.066087791999116,0.109861228866811,0,0.429677339246677,0.27739221535042,0.0495105128971389,0,0.149313289102338,0.243238768631914,0.173286795139986,0.130898675982022,0.0821346509109758,0.166625863177328
M44,-1.20007472725245,-1.18748364563164,-1.18903744454432,-1.19964355659206,-1.19185459958571,-1.19300278129044,-1.20397280432594,-1.19946720255341,-1.19614245607935,-1.20397280432594,-1.19836984530404,-1.19542073142546,-1.19628158571931,0.698947554918044,0.780647588178702,0.616628827763309,0.624185227107849,0.563879589981235,0.55972744769103,0.761036647213821,0.821394922064659,0.629825868577701,0.753186618783353,0.589925146396281,0.765546500531049,0.612076952028683,1.62855267710707,1.25030060396764,1.50543932650718,1.46558830193482,1.43257365347243,1.68769185790557,1.4107769668422,1.52055238927026,1.59179515072763,1.21012341844499,1.59060981060638,1.4582921724624,1.50722240996331
M45,-1.20397280432594,-1.20279627945543,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20397280432594,-1.20009613635636,-1.20116369734443,-1.20397280432594,-1.20397280432594,-1.2035370543739,-1.20289479070895,1.31046416480393,1.23616713135351,1.3112969906283,1.18358359837139,1.31278624008624,1.2545977687457,1.36965437160202,1.29006971800042,1.42917732135066,1.42485649514501,1.26988322949747,1.266378853314,1.3387964084802,0,0,0,0,0,0,0,0,0,0.173286795139986,0,0,0.0216608493924983
